Grand Prix,Race,Circuit ,Year,Driver,Stop ,Lap Stop,Time,Duration,Winner,,
Japan,17,Suzuka International Racing Course,2016,Carlos Sainz,1,13,14:25:40,22.986,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Pascal Wehrlein,1,13,14:26:05,24.63,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Jenson Button,1,19,14:36:02,24.375,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Daniil Kvyat,2,23,14:42:46,22.943,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Felipe Massa,1,24,14:44:11,22.463,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Jolyon Palmer,1,25,14:45:55,23.452,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Kevin Magnussen,1,25,14:46:04,23.072,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Felipe Nasr,1,25,14:46:10,25.131,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Kimi Raikkonen,2,26,14:47:00,22.762,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Valtteri Bottas,1,26,14:47:27,25.007,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Marcus Ericsson,1,26,14:47:42,24.011,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Fernando Alonso,2,27,14:49:28,23.032,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Max Verstappen,2,28,14:49:53,22.788,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Nico Hulkenberg,2,28,14:50:32,22.952,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Esteban Gutierrez,2,28,14:51:13,23.792,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Nico Rosberg,2,29,14:51:24,23.15,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Sergio Perez,2,29,14:52:07,22.721,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Romain Grosjean,2,30,14:54:06,25.429,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Esteban Ocon,2,31,14:56:24,24.256,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Daniel Ricciardo,2,32,14:56:52,25.861,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Lewis Hamilton,2,33,14:58:11,22.732,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Pascal Wehrlein,2,32,14:58:22,25.461,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Sebastian Vettel,2,34,14:59:47,22.887,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Jenson Button,2,36,15:04:30,23.342,Nico Rosberg,,
Japan,17,Suzuka International Racing Course,2016,Carlos Sainz,2,37,15:06:04,22.938,Nico Rosberg,,
Japan,16,Suzuka International Racing Course,2017,Pascal Wehrlein,1,2,14:07:36,24.424,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Pascal Wehrlein,2,3,14:09:55,24.918,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Lance Stroll,1,4,14:11:34,23.475,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Stoffel Vandoorne,1,9,14:20:17,23.43,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Felipe Massa,1,17,14:33:15,22.956,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Kevin Magnussen,1,19,14:36:33,23.065,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Esteban Ocon,1,20,14:37:56,24.078,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Max Verstappen,1,21,14:39:13,22.62,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Sergio Perez,1,21,14:39:37,23.634,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Lewis Hamilton,1,22,14:40:43,22.724,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Pierre Gasly,1,22,14:41:29,23.344,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Romain Grosjean,1,23,14:43:03,22.781,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Daniel Ricciardo,1,25,14:45:43,23.796,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Fernando Alonso,1,25,14:46:28,24.636,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Pascal Wehrlein,3,25,14:47:08,24.952,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Kimi Raikkonen,1,28,14:50:46,23.699,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Valtteri Bottas,1,30,14:53:46,22.876,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Stoffel Vandoorne,2,34,15:01:19,23.399,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Lance Stroll,2,35,15:02:52,22.736,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Nico Hulkenberg,1,38,15:07:08,23.199,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Jolyon Palmer,1,39,15:09:02,25.618,Lewis Hamilton,,
Japan,16,Suzuka International Racing Course,2017,Pierre Gasly,2,39,15:09:07,24.413,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Kevin Magnussen,1,2,14:17:48,29.007,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Charles Leclerc,1,4,14:20:44,38.891,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Sergey Sirotkin,1,4,14:20:51,23.66,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Marcus Ericsson,1,5,14:23:11,23.244,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Lance Stroll,1,14,14:39:30,23.657,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Kimi Raikkonen,1,17,14:43:53,22.781,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Max Verstappen,1,21,14:50:08,28.789,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Valtteri Bottas,1,23,14:53:12,22.777,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Daniel Ricciardo,1,23,14:53:24,22.864,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Stoffel Vandoorne,1,23,14:54:14,23.159,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Lewis Hamilton,1,24,14:54:41,22.614,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Sergio Perez,1,24,14:55:30,23.635,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Esteban Ocon,1,26,14:58:45,23.316,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Sebastian Vettel,1,26,14:58:49,22.748,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Fernando Alonso,1,26,14:58:57,27.454,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Brendon Hartley,1,28,15:02:08,23.11,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Romain Grosjean,1,29,15:03:29,23.692,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Pierre Gasly,1,29,15:03:37,23.376,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Nico Hulkenberg,1,30,15:05:33,23.555,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Carlos Sainz,1,32,15:08:30,23.477,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Charles Leclerc,2,35,15:13:39,26.672,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Sergey Sirotkin,2,38,15:18:43,23.647,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2018,Lance Stroll,2,39,15:20:25,29.804,Lewis Hamilton,,
Japan,17,Suzuka International Racing Course,2019,Charles Leclerc,1,3,14:18:21,30.502,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Lando Norris,1,4,14:20:04,25.347,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Alex Albon,1,15,14:37:38,23.354,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Kimi Raikkonen,1,15,14:38:06,24.468,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Sebastian Vettel,1,16,14:38:55,24.032,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Romain Grosjean,1,16,14:39:43,23.478,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Valtteri Bottas,1,17,14:40:21,23,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Kevin Magnussen,1,17,14:41:19,24.156,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Pierre Gasly,1,18,14:42:36,23.18,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Lance Stroll,1,18,14:42:37,23.292,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Antonio Giovinazzi,1,18,14:42:53,23.351,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Nico Hulkenberg,1,19,14:44:14,24.132,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Sergio Perez,1,19,14:44:18,22.88,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Lewis Hamilton,1,21,14:46:51,23.582,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Robert Kubica,1,22,14:50:09,26.734,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Charles Leclerc,2,25,14:54:00,23.58,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Lando Norris,2,25,14:54:15,23.949,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,George Russell,1,25,14:54:38,23.792,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Carlos Sainz,1,26,14:55:21,23.476,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Daniil Kvyat,1,27,14:57:31,23.293,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Daniel Ricciardo,1,29,15:00:26,23.292,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Sebastian Vettel,2,31,15:02:42,23.213,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Alex Albon,2,34,15:07:55,23.301,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Robert Kubica,2,33,15:08:46,22.97,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Valtteri Bottas,2,36,15:10:17,23.157,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Kimi Raikkonen,2,36,15:12:16,23.164,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Sergio Perez,2,41,15:19:44,23.301,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Lewis Hamilton,2,42,15:19:47,23.591,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Charles Leclerc,3,46,15:27:14,23.28,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Kevin Magnussen,2,47,15:30:01,23.973,Valtteri Bottas,,
Japan,17,Suzuka International Racing Course,2019,Antonio Giovinazzi,2,49,15:33:08,23.412,Valtteri Bottas,,
Japan,18,Suzuka International Racing Course,2022,Pierre Gasly,1,1,14:06:24,41.319,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Max Verstappen,1,2,14:08:39,06:27.4,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Charles Leclerc,1,2,14:08:41,06:30.0,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Sergio Perez,1,2,14:08:44,06:32.5,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Esteban Ocon,1,2,14:08:46,06:33.6,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lewis Hamilton,1,2,14:08:49,06:36.5,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Fernando Alonso,1,2,14:08:52,06:36.8,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,George Russell,1,2,14:08:54,06:41.1,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Daniel Ricciardo,1,2,14:08:57,06:41.7,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Yuki Tsunoda,1,2,14:09:00,06:42.5,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Mick Schumacher,1,2,14:09:04,06:40.9,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lance Stroll,1,2,14:09:07,06:40.5,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Kevin Magnussen,1,2,14:09:08,06:42.0,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lando Norris,1,2,14:09:10,06:46.3,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Valtteri Bottas,1,2,14:09:11,06:47.6,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Nicholas Latifi,1,2,14:09:14,06:47.7,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Sebastian Vettel,1,2,14:09:17,06:49.6,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Zhou Guanyu,1,2,14:09:20,06:50.0,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Pierre Gasly,2,2,14:09:22,06:49.0,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Nicholas Latifi,2,5,16:23:57,24.785,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Sebastian Vettel,2,5,16:23:58,24.218,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lando Norris,2,6,16:25:53,24.595,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Valtteri Bottas,2,6,16:25:56,24.869,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Max Verstappen,2,7,16:27:26,24.308,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Charles Leclerc,2,7,16:27:27,25.899,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Sergio Perez,2,7,16:27:32,25.322,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Esteban Ocon,2,7,16:27:34,25.172,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lewis Hamilton,2,7,16:27:36,25.059,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,George Russell,2,7,16:27:40,28.728,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Yuki Tsunoda,2,7,16:27:44,24.439,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Kevin Magnussen,2,7,16:27:47,25.594,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lance Stroll,2,7,16:27:48,24.005,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Pierre Gasly,3,7,16:27:52,24.966,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Fernando Alonso,2,8,16:29:28,24.106,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Daniel Ricciardo,2,8,16:29:36,25.377,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Zhou Guanyu,2,9,16:31:37,24.563,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Mick Schumacher,2,11,16:35:25,24.608,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Zhou Guanyu,3,18,16:48:24,24.266,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Lance Stroll,3,19,16:50:04,23.87,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Pierre Gasly,4,19,16:50:13,23.966,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Yuki Tsunoda,3,20,16:51:53,23.756,Max Verstappen,,
Japan,18,Suzuka International Racing Course,2022,Fernando Alonso,3,22,16:55:11,24.123,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Alex Albon,1,1,14:06:29,50.143,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Zhou Guanyu,1,1,14:06:34,41.041,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Esteban Ocon,1,1,14:06:45,27.056,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Valtteri Bottas,1,1,14:06:58,55.802,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Sergio Perez,1,2,14:08:56,32.45,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Logan Sargeant,1,2,14:09:11,32.715,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Logan Sargeant,2,5,14:16:24,43.868,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Valtteri Bottas,2,6,14:18:28,53.512,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Nico Hulkenberg,1,8,14:21:18,23.52,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Yuki Tsunoda,1,9,14:22:56,22.944,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Liam Lawson,1,10,14:24:35,23.136,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Zhou Guanyu,2,10,14:24:44,24.091,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Fernando Alonso,1,11,14:26:10,24.086,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Sergio Perez,2,12,14:28:22,41.499,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Kevin Magnussen,1,12,14:28:23,23.816,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Oscar Piastri,1,13,14:29:24,24.455,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Alex Albon,2,13,14:29:58,52.165,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Lance Stroll,1,14,14:31:37,23.441,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Sergio Perez,3,13,14:31:50,41:25.9,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Max Verstappen,1,16,14:34:31,24.382,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Lewis Hamilton,1,16,14:34:49,24.841,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Lando Norris,1,17,14:36:20,23.523,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Charles Leclerc,1,17,14:36:23,23.197,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Carlos Sainz,1,18,14:38:04,23.075,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Pierre Gasly,1,18,14:38:20,24.488,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Nico Hulkenberg,2,21,14:43:39,23.66,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Logan Sargeant,3,21,14:44:16,35.182,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,George Russell,1,24,14:48:05,24.034,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Fernando Alonso,2,25,14:50:07,24.294,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Liam Lawson,2,25,14:50:20,23.671,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Esteban Ocon,2,28,14:55:08,23.789,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Zhou Guanyu,3,29,14:57:06,24.116,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Yuki Tsunoda,2,30,14:58:41,23.327,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Kevin Magnussen,2,31,15:00:39,23.858,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Charles Leclerc,2,34,15:04:38,22.926,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Lewis Hamilton,2,34,15:04:43,23.631,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Pierre Gasly,2,34,15:05:03,24.651,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Oscar Piastri,2,35,15:06:11,23.198,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Lando Norris,2,36,15:07:43,23.182,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Max Verstappen,2,37,15:09:05,23.696,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Nico Hulkenberg,3,37,15:10:23,23.338,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Carlos Sainz,2,38,15:11:15,23.374,Max Verstappen,,
Japan,16,Suzuka International Racing Course,2023,Sergio Perez,4,14,15:14:59,30.651,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Max Verstappen,1,1,14:05:50,26:15.6,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Sergio Perez,1,1,14:05:52,26:17.7,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Lando Norris,1,1,14:05:54,26:20.1,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Carlos Sainz,1,1,14:05:57,26:20.1,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Fernando Alonso,1,1,14:06:00,26:20.9,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Oscar Piastri,1,1,14:06:03,26:20.2,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Lewis Hamilton,1,1,14:06:12,26:20.7,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Charles Leclerc,1,1,14:06:13,26:23.3,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,George Russell,1,1,14:06:18,26:21.2,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Nico Hulkenberg,1,1,14:06:21,26:20.9,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Valtteri Bottas,1,1,14:06:22,26:22.5,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Yuki Tsunoda,1,1,14:06:25,26:24.6,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Esteban Ocon,1,1,14:06:28,26:26.1,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Pierre Gasly,1,1,14:06:30,26:26.8,Max Verstappen,,
Japan,4,Suzuka International Racing Course,2024,Lance Stroll,1,1,14:06:35,26:25.9,Max Verstappen,,
